id,ts,market_id,market_title,mode,side,contracts,entry_price_cents,trade_amount_dollars,confidence_score,model_prob,implied_prob,btc_price_at_entry,strike,seconds_left_at_entry,fill_confirmed,exit_price_cents,exit_reason,outcome,pnl_dollars,profit_percent,order_id,asset,raw_p_yes,entry_signals,calibrated_p_yes,signal_name,strategy_variant,strategy_version,brain
2508,2026-06-05T17:33:24Z,KXSOL15M-26JUN051345-45,KXSOL15M-26JUN051345-45,paper,no,55,43,23.65,50,0.5,0.43,64.83,64.8397,695,1,0,expiry,loss,-24.6,-100.0,paper_1780680804591,SOL,0.5,"{""win_prob"": 0.5, ""ev"": 0.07, ""abs_pct"": 0.0001495997051188571}",,,strategy1,,s1
2507,2026-06-05T17:09:29Z,KXSOL15M-26JUN051315-15,KXSOL15M-26JUN051315-15,paper,no,55,43,23.65,50,0.5,0.43,65.855,65.8563,330,1,100,expiry,win,30.4,132.56,paper_1780679369512,SOL,0.5,"{""win_prob"": 0.5, ""ev"": 0.07, ""abs_pct"": 1.973994894946304e-05}",,,strategy1,,s1
2506,2026-06-05T17:04:39.341820+00:00,KXETH15M-26JUN051315-15,ETH price up in next 15 mins?,paper,no,48,50,24.0,62,0.6288217807922905,0.5,1605.765,1608.84,620,1,100,expiry,win,23.15,100.0,paper_1780679079341,ETH,0.37117821920770955,"{""win_prob"": 0.6288217807922905, ""ev"": 0.11132178079229045, ""vel_delta"": 0.5, ""obi"": null, ""abs_pct"": 0.0019113149847093671, ""mins_left"": 10.348308333333334, ""strike"": 1608.84}",,,strategy2,,s2
2504,2026-06-05T16:18:23Z,KXETH15M-26JUN051230-30,KXETH15M-26JUN051230-30,paper,yes,35,68,23.8,75,0.75,0.68,1593.895,1587.05,696,1,100,expiry,win,10.66,47.06,paper_1780676303814,ETH,0.75,"{""win_prob"": 0.75, ""ev"": 0.05476799999999995, ""momentum_pct"": 1.0, ""abs_pct"": 0.004313033615828126, ""mins_left"": 11.607322466666666, ""strike"": 1587.05}",,,strategy1,,s1
2505,2026-06-05T16:18:23.949629+00:00,KXETH15M-26JUN051230-30,ETH price up in next 15 mins?,paper,yes,35,68,23.8,75,0.75,0.68,1593.895,1587.05,696,1,100,expiry,win,10.66,47.06,paper_1780676303949,ETH,0.75,"{""win_prob"": 0.75, ""ev"": 0.05476799999999995, ""vel_delta"": 14.666666666666664, ""obi"": null, ""abs_pct"": 0.004313033615828126, ""mins_left"": 11.607322466666666, ""strike"": 1587.05}",,,strategy2,,s2
2503,2026-06-05T15:56:26Z,KXETH15M-26JUN051200-00,KXETH15M-26JUN051200-00,paper,no,55,43,23.65,50,0.5,0.43,1583.525,1583.76,213,1,100,expiry,win,30.4,132.56,paper_1780674986757,ETH,0.5,"{""win_prob"": 0.5, ""ev"": 0.07, ""abs_pct"": 0.00014838106783849822}",,,strategy1,,s1
2502,2026-06-05T15:55:09.549672+00:00,KXETH15M-26JUN051200-00,ETH price up in next 15 mins?,paper,no,41,58,23.78,65,0.6501246854194702,0.58,1581.33,1583.76,290,1,100,expiry,win,16.52,72.41,paper_1780674909549,ETH,0.3498753145805298,"{""win_prob"": 0.6501246854194702, ""ev"": 0.05307268541947025, ""vel_delta"": 8.5, ""obi"": null, ""abs_pct"": 0.0015343233823306964, ""mins_left"": 4.845362733333333, ""strike"": 1583.76}",,,strategy2,,s2
2501,2026-06-05T15:35:14Z,KXSOL15M-26JUN051145-45,KXSOL15M-26JUN051145-45,paper,no,63,38,23.94,51,0.5130912117251524,0.38,64.48,64.5127,585,1,100,expiry,win,38.02,163.16,paper_1780673714741,SOL,0.4869087882748476,"{""win_prob"": 0.5130912117251524, ""ev"": 0.10690878827484762, ""abs_pct"": 0.0005068769405092531}",,,strategy1,,s1
2500,2026-06-05T15:34:52Z,KXXRP15M-26JUN051145-45,KXXRP15M-26JUN051145-45,paper,no,57,42,23.94,50,0.5,0.42,1.1031,1.1034,607,1,100,expiry,win,32.08,138.1,paper_1780673692689,XRP,0.5,"{""win_prob"": 0.5, ""ev"": 0.08000000000000002, ""abs_pct"": 0.00027188689505162856}",,,strategy1,,s1
2499,2026-06-05T14:35:00Z,KXXRP15M-26JUN051045-45,KXXRP15M-26JUN051045-45,paper,no,76,31,23.56,53,0.5304198563752531,0.31,1.1064,1.1075,599,1,100,expiry,win,51.3,222.58,paper_1780670100574,XRP,0.46958014362474687,"{""win_prob"": 0.5304198563752531, ""ev"": 0.15958014362474687, ""abs_pct"": 0.0009932279909705454}",,,strategy1,,s1
2498,2026-06-05T14:19:16.288874+00:00,KXETH15M-26JUN051030-30,ETH price up in next 15 mins?,paper,no,53,45,23.85,58,0.5888151645187767,0.45,1608.655,1611.44,644,1,100,expiry,win,28.23,122.22,paper_1780669156288,ETH,0.4111848354812233,"{""win_prob"": 0.5888151645187767, ""ev"": 0.12149016451877667, ""vel_delta"": 4.333333333333336, ""obi"": null, ""abs_pct"": 0.0017282678846249826, ""mins_left"": 10.735070116666666, ""strike"": 1611.44}",,,strategy2,,s2
2496,2026-06-05T14:03:00Z,KXETH15M-26JUN051015-15,KXETH15M-26JUN051015-15,paper,yes,44,55,24.2,62,0.6215304374133648,0.55,1621.69,1616.77,719,1,0,expiry,loss,-24.97,-100.0,paper_1780668180563,ETH,0.6215304374133648,"{""win_prob"": 0.6215304374133648, ""ev"": 0.07153043741336473, ""abs_pct"": 0.0030431044613643704}",,,strategy1,,s1
2497,2026-06-05T14:03:00.891281+00:00,KXETH15M-26JUN051015-15,ETH price up in next 15 mins?,paper,yes,44,55,24.2,64,0.6457754503579518,0.55,1621.69,1616.77,719,1,0,expiry,loss,-24.97,-100.0,paper_1780668180891,ETH,0.6457754503579518,"{""win_prob"": 0.6457754503579518, ""ev"": 0.07845045035795176, ""vel_delta"": 6.166666666666664, ""obi"": null, ""abs_pct"": 0.0030431044613643704, ""mins_left"": 11.9960646, ""strike"": 1616.77}",,,strategy2,,s2
2495,2026-06-05T13:34:43Z,KXXRP15M-26JUN050945-45,KXXRP15M-26JUN050945-45,paper,no,64,37,23.68,50,0.5,0.37,1.1333,1.1331,616,1,100,expiry,win,39.27,170.27,paper_1780666483383,XRP,0.5,"{""win_prob"": 0.5, ""ev"": 0.13, ""abs_pct"": 0.00026476039184535077}",,,strategy1,,s1
2494,2026-06-05T13:27:54Z,KXETH15M-26JUN050930-30,KXETH15M-26JUN050930-30,paper,no,64,37,23.68,50,0.5,0.37,1666.19,1666.35,125,1,100,expiry,win,39.27,170.27,paper_1780666074484,ETH,0.5,"{""win_prob"": 0.5, ""ev"": 0.13, ""abs_pct"": 9.601824346617127e-05}",,,strategy1,,s1
2493,2026-06-05T13:18:18Z,KXXRP15M-26JUN050930-30,KXXRP15M-26JUN050930-30,paper,no,55,43,23.65,50,0.5,0.43,1.12595,1.1265,702,1,0,expiry,loss,-24.6,-100.0,paper_1780665498120,XRP,0.5,"{""win_prob"": 0.5, ""ev"": 0.07, ""abs_pct"": 0.0004882379050155796}",,,strategy1,,s1
2492,2026-06-05T12:11:18Z,KXETH15M-26JUN050815-15,KXETH15M-26JUN050815-15,paper,no,64,37,23.68,50,0.5,0.37,1662.475,1662.98,221,1,100,expiry,win,39.27,170.27,paper_1780661478854,ETH,0.5,"{""win_prob"": 0.5, ""ev"": 0.13, ""abs_pct"": 0.000303671721848795}",,,strategy1,,s1
2491,2026-06-05T12:10:57Z,KXXRP15M-26JUN050815-15,KXXRP15M-26JUN050815-15,paper,no,68,35,23.8,50,0.5,0.35,1.11805,1.1183,243,1,100,expiry,win,43.11,185.71,paper_1780661457258,XRP,0.5,"{""win_prob"": 0.5, ""ev"": 0.15000000000000002, ""abs_pct"": 0.00022355360815531027}",,,strategy1,,s1
2490,2026-06-05T11:48:54Z,KXETH15M-26JUN050800-00,KXETH15M-26JUN050800-00,paper,no,55,43,23.65,50,0.5,0.43,1667.405,1667.46,666,1,100,expiry,win,30.4,132.56,paper_1780660134311,ETH,0.5,"{""win_prob"": 0.5, ""ev"": 0.07, ""abs_pct"": 3.2984299473488815e-05}",,,strategy1,,s1
